fips,county,state,base_cancer,base_neuro,base_amr,w_pm25,w_poverty,w_access,pm25,poverty,access
47103,Lincoln,TN,0.3768637102655724,0.35907488828207934,0.4398444444444444,1.0,0.8,-0.7,1.0,0.7341147439851947,0.882
47105,Loudon,TN,0.4405568702186904,0.4815777034306921,0.4622777777777776,1.0,0.8,-0.7,1.0,0.5243676742751389,0.885
47107,McMinn,TN,0.7610053316993094,0.5405142225376321,0.48831111111111103,1.0,0.8,-0.7,1.0,0.9716224552745224,0.876
47109,McNairy,TN,0.3768637102655724,0.35907488828207934,0.5520333333333332,1.0,0.8,-0.7,1.0,0.8389882788402222,0.871
47111,Macon,TN,0.3768637102655724,0.35907488828207934,0.4320888888888888,1.0,0.8,-0.7,1.0,0.9253547193090687,0.856
47113,Madison,TN,0.7028229122703608,0.5808945425637841,0.5490333333333332,1.0,0.8,-0.7,1.0,0.863664404688464,0.881
47115,Marion,TN,0.3768637102655724,0.35907488828207934,0.5523333333333332,1.0,0.8,-0.7,1.0,0.8667489204194946,0.87
47117,Marshall,TN,0.3768637102655724,0.35907488828207934,0.34681111111111107,1.0,0.8,-0.7,1.0,0.6785934608266501,0.881
47119,Maury,TN,0.49935170049770977,0.28187674714475525,0.26633333333333326,1.0,0.8,-0.7,1.0,0.4256631708821718,0.89
47121,Meigs,TN,0.3768637102655724,0.35907488828207934,0.5289999999999999,1.0,0.8,-0.7,1.0,0.8790869833436155,0.87
47123,Monroe,TN,0.3768637102655724,0.35907488828207934,0.5284,1.0,0.8,-0.7,1.0,0.8112276372609504,0.872
47125,Montgomery,TN,0.477607513631926,0.1533933128428092,0.12843333333333337,1.0,0.8,-0.7,1.0,0.44417026526835285,0.883
47127,Moore,TN,0.3768637102655724,0.35907488828207934,0.42966666666666653,1.0,0.8,-0.7,1.0,0.6755089450956201,0.89
47129,Morgan,TN,0.3768637102655724,0.35907488828207934,0.44464444444444445,1.0,0.8,-0.7,1.0,0.9253547193090687,0.866
47131,Obion,TN,0.3768637102655724,0.35907488828207934,0.5538333333333332,1.0,0.8,-0.7,1.0,0.8359037631091921,0.865
47133,Overton,TN,0.3768637102655724,0.35907488828207934,0.5146444444444442,1.0,0.8,-0.7,1.0,0.8914250462677363,0.866
47135,Perry,TN,0.3768637102655724,0.35907488828207934,0.5717888888888887,1.0,0.8,-0.7,1.0,0.9161011721159781,0.857
47137,Pickett,TN,0.3768637102655724,0.35907488828207934,0.7402,1.0,0.8,-0.7,1.0,1.0,0.866
47139,Polk,TN,0.3768637102655724,0.35907488828207934,0.46257777777777764,1.0,0.8,-0.7,1.0,0.8975940777297968,0.884
47141,Putnam,TN,0.5614617187525801,0.2998822454172695,0.25407777777777774,1.0,0.8,-0.7,1.0,0.5274521900061693,0.879
47143,Rhea,TN,0.3768637102655724,0.35907488828207934,0.5155444444444442,1.0,0.8,-0.7,1.0,0.9037631091918572,0.863
47145,Roane,TN,0.6824083566641678,0.5632998269476652,0.42966666666666653,1.0,0.8,-0.7,1.0,0.6230721776681062,0.89
47147,Robertson,TN,0.3768637102655724,0.35907488828207934,0.277711111111111,1.0,0.8,-0.7,1.0,0.5336212214682297,0.878
47149,Rutherford,TN,0.3768637102655724,0.35907488828207934,0.13501111111111114,1.0,0.8,-0.7,1.0,0.4009870450339298,0.887
47151,Scott,TN,0.3768637102655724,0.35907488828207934,0.5888444444444444,1.0,0.8,-0.7,1.0,1.0,0.852
47153,Sequatchie,TN,0.3768637102655724,0.35907488828207934,0.5945222222222221,1.0,0.8,-0.7,1.0,0.8760024676125852,0.859
47155,Sevier,TN,0.3768637102655724,0.35907488828207934,0.4105333333333333,1.0,0.8,-0.7,1.0,0.653917334978409,0.876
47157,Shelby,TN,0.643926383430468,0.5656434637898222,0.5266,1.0,0.8,-0.7,1.0,0.6909315237507716,0.878
47159,Smith,TN,0.3768637102655724,0.35907488828207934,0.3384333333333333,1.0,0.8,-0.7,1.0,0.6755089450956201,0.883
47161,Stewart,TN,0.3768637102655724,0.35907488828207934,0.37492222222222216,1.0,0.8,-0.7,1.0,0.6292412091301666,0.891
47163,Sullivan,TN,0.6285196278210258,0.4520515728813427,0.46885555555555536,1.0,0.8,-0.7,1.0,0.67242442936459,0.889
47165,Sumner,TN,0.4792484497113094,0.29485774454019564,0.23312222222222215,1.0,0.8,-0.7,1.0,0.5459592843923509,0.897
47167,Tipton,TN,0.3768637102655724,0.35907488828207934,0.3922777777777776,1.0,0.8,-0.7,1.0,0.8297347316471316,0.885
47169,Trousdale,TN,0.3768637102655724,0.35907488828207934,0.20623333333333327,1.0,0.8,-0.7,1.0,0.653917334978409,0.857
47171,Unicoi,TN,0.3768637102655724,0.35907488828207934,0.5759666666666666,1.0,0.8,-0.7,1.0,0.8266502159161013,0.869
47173,Union,TN,0.3768637102655724,0.35907488828207934,0.42638888888888876,1.0,0.8,-0.7,1.0,0.7958050586057988,0.875
47175,Van Buren,TN,0.3768637102655724,0.35907488828207934,0.5346777777777777,1.0,0.8,-0.7,1.0,0.7988895743368298,0.877
47177,Warren,TN,0.3768637102655724,0.35907488828207934,0.5032888888888888,1.0,0.8,-0.7,1.0,0.8883405305367057,0.852
47179,Washington,TN,0.3768637102655724,0.35907488828207934,0.2812888888888889,1.0,0.8,-0.7,1.0,0.45650832819247406,0.892
47181,Wayne,TN,0.3768637102655724,0.35907488828207934,0.493111111111111,1.0,0.8,-0.7,1.0,0.8821714990746455,0.86
47183,Weakley,TN,0.3768637102655724,0.35907488828207934,0.37134444444444437,1.0,0.8,-0.7,1.0,0.6662553979025295,0.877
47185,White,TN,0.3768637102655724,0.35907488828207934,0.5056666666666665,1.0,0.8,-0.7,1.0,0.832819247378162,0.87
47187,Williamson,TN,0.3768637102655724,0.35907488828207934,0.05181111111111111,1.0,0.8,-0.7,1.0,0.0,0.931
47189,Wilson,TN,0.3768637102655724,0.35907488828207934,0.16102222222222226,1.0,0.8,-0.7,1.0,0.20049352251696503,0.904
48001,Anderson,TX,0.3768637102655724,0.35907488828207934,0.3917444444444444,1.0,0.8,-0.7,1.0,0.6415792720542878,0.8089999999999999
48003,Andrews,TX,0.3768637102655724,0.35907488828207934,0.31881111111111105,1.0,0.8,-0.7,1.0,0.416409623689081,0.741
48005,Angelina,TX,0.3768637102655724,0.35907488828207934,0.46862222222222216,1.0,0.8,-0.7,1.0,0.6909315237507713,0.812
48007,Aransas,TX,0.3768637102655724,0.35907488828207934,0.5379999999999999,1.0,0.8,-0.7,1.0,0.4811844540407158,0.84
48009,Archer,TX,0.3768637102655724,0.35907488828207934,0.27801111111111104,1.0,0.8,-0.7,1.0,0.3639728562615671,0.877
48011,Armstrong,TX,0.3768637102655724,0.35907488828207934,0.26753333333333323,1.0,0.8,-0.7,1.0,0.256014805675509,0.886
48013,Atascosa,TX,0.48282034735416124,0.4282282514000919,0.5333111111111111,1.0,0.8,-0.7,1.0,0.6446637877853182,0.726
48015,Austin,TX,0.3768637102655724,0.35907488828207934,0.44826666666666654,1.0,0.8,-0.7,1.0,0.4996915484268971,0.8280000000000001
48017,Bailey,TX,0.3768637102655724,0.35907488828207934,0.5494888888888888,1.0,0.8,-0.7,1.0,0.5644663787785316,0.698
48019,Bandera,TX,0.3768637102655724,0.35907488828207934,0.5167444444444442,1.0,0.8,-0.7,1.0,0.45342381246144364,0.859
48021,Bastrop,TX,0.3768637102655724,0.35907488828207934,0.3603555555555555,1.0,0.8,-0.7,1.0,0.5305367057371996,0.784
48023,Baylor,TX,0.3768637102655724,0.35907488828207934,0.4581222222222222,1.0,0.8,-0.7,1.0,0.5181986428130787,0.847
48025,Bee,TX,0.3768637102655724,0.35907488828207934,0.41754444444444433,1.0,0.8,-0.7,1.0,0.5397902529302905,0.7230000000000001
48027,Bell,TX,0.3451594514173968,0.2553104178172282,0.28193333333333326,1.0,0.8,-0.7,1.0,0.5768044417026528,0.838
48029,Bexar,TX,0.3427948521259367,0.25849597363690335,0.40014444444444436,1.0,0.8,-0.7,1.0,0.3022825416409624,0.781
48031,Blanco,TX,0.3768637102655724,0.35907488828207934,0.30792222222222215,1.0,0.8,-0.7,1.0,0.26835286859962987,0.881
48033,Borden,TX,0.3768637102655724,0.35907488828207934,0.31419999999999987,1.0,0.8,-0.7,1.0,0.259099321406539,0.886
48035,Bosque,TX,0.3768637102655724,0.35907488828207934,0.4096555555555556,1.0,0.8,-0.7,1.0,0.431832202344232,0.853
48037,Bowie,TX,0.6720720720720721,0.625,0.36896666666666667,1.0,0.8,-0.7,1.0,0.49660703269586703,0.859
48039,Brazoria,TX,0.3768637102655724,0.35907488828207934,0.23526666666666665,1.0,0.8,-0.7,1.0,0.2930289944478716,0.838
48041,Brazos,TX,0.3070881558610835,0.20298675907783995,0.05457777777777775,1.0,0.8,-0.7,1.0,0.012338062924120876,0.844
48043,Brewster,TX,0.1144998227494129,0.2231427052137825,0.29628888888888893,1.0,0.8,-0.7,1.0,0.1511412708204812,0.842
48045,Briscoe,TX,0.3768637102655724,0.35907488828207934,0.6759444444444443,1.0,0.8,-0.7,1.0,0.7217766810610735,0.795
48047,Brooks,TX,0.3768637102655724,0.35907488828207934,0.8133999999999999,1.0,0.8,-0.7,1.0,0.8451573103022829,0.6220000000000001
48049,Brown,TX,0.3768637102655724,0.35907488828207934,0.39202222222222216,1.0,0.8,-0.7,1.0,0.4256631708821718,0.834
48051,Burleson,TX,0.3768637102655724,0.35907488828207934,0.38992222222222217,1.0,0.8,-0.7,1.0,0.4194941394201111,0.841
48053,Burnet,TX,0.3768637102655724,0.35907488828207934,0.3474333333333333,1.0,0.8,-0.7,1.0,0.3547193090684763,0.853
48055,Caldwell,TX,0.3768637102655724,0.35907488828207934,0.4665888888888888,1.0,0.8,-0.7,1.0,0.6415792720542878,0.741
48057,Calhoun,TX,0.3768637102655724,0.35907488828207934,0.46266666666666656,1.0,0.8,-0.7,1.0,0.37322640345465763,0.78
48059,Callahan,TX,0.3768637102655724,0.35907488828207934,0.31749999999999984,1.0,0.8,-0.7,1.0,0.4225786551511418,0.875
48061,Cameron,TX,0.45900642388924184,0.5429514521367247,0.7843666666666665,1.0,0.8,-0.7,1.0,0.6539173349784083,0.641
48063,Camp,TX,0.3768637102655724,0.35907488828207934,0.5649555555555557,1.0,0.8,-0.7,1.0,0.7063541024059229,0.802
48065,Carson,TX,0.3768637102655724,0.35907488828207934,0.19783333333333328,1.0,0.8,-0.7,1.0,0.259099321406539,0.885
48067,Cass,TX,0.3768637102655724,0.35907488828207934,0.5149444444444443,1.0,0.8,-0.7,1.0,0.67242442936459,0.865
48069,Castro,TX,0.3768637102655724,0.35907488828207934,0.5419888888888887,1.0,0.8,-0.7,1.0,0.512029611351018,0.7230000000000001
48071,Chambers,TX,0.3768637102655724,0.35907488828207934,0.1410333333333334,1.0,0.8,-0.7,1.0,0.2714373843306602,0.841
48073,Cherokee,TX,0.3768637102655724,0.35907488828207934,0.4539666666666666,1.0,0.8,-0.7,1.0,0.5212831585441088,0.8089999999999999
48075,Childress,TX,0.3768637102655724,0.35907488828207934,0.2514666666666666,1.0,0.8,-0.7,1.0,0.3824799506477484,0.784
48077,Clay,TX,0.3768637102655724,0.35907488828207934,0.31389999999999985,1.0,0.8,-0.7,1.0,0.3670573719925972,0.887
48079,Cochran,TX,0.3768637102655724,0.35907488828207934,0.7968999999999999,1.0,0.8,-0.7,1.0,0.928439235040099,0.677
48081,Coke,TX,0.3768637102655724,0.35907488828207934,0.5404,1.0,0.8,-0.7,1.0,0.5274521900061693,0.832
48083,Coleman,TX,0.3768637102655724,0.35907488828207934,0.494611111111111,1.0,0.8,-0.7,1.0,0.5459592843923509,0.855
48085,Collin,TX,0.3768637102655724,0.35907488828207934,0.030299999999999994,1.0,0.8,-0.7,1.0,0.021591610117211366,0.899
48087,Collingsworth,TX,0.3768637102655724,0.35907488828207934,0.5194888888888888,1.0,0.8,-0.7,1.0,0.6446637877853179,0.798
48089,Colorado,TX,0.3768637102655724,0.35907488828207934,0.46532222222222225,1.0,0.8,-0.7,1.0,0.44108574953732277,0.823
48091,Comal,TX,0.3768637102655724,0.35907488828207934,0.16314444444444437,1.0,0.8,-0.7,1.0,0.1943244910549046,0.871
48093,Comanche,TX,0.3768637102655724,0.35907488828207934,0.45874444444444445,1.0,0.8,-0.7,1.0,0.4811844540407158,0.819
48095,Concho,TX,0.3768637102655724,0.35907488828207934,0.42887777777777764,1.0,0.8,-0.7,1.0,0.5151141270820487,0.763
48097,Cooke,TX,0.3768637102655724,0.35907488828207934,0.31004444444444446,1.0,0.8,-0.7,1.0,0.4071560764959902,0.848
48099,Coryell,TX,0.3768637102655724,0.35907488828207934,0.10244444444444452,1.0,0.8,-0.7,1.0,0.3485502776064159,0.84
48101,Cottle,TX,0.3768637102655724,0.35907488828207934,0.7590999999999999,1.0,0.8,-0.7,1.0,0.8204811844540412,0.803
48103,Crane,TX,0.3768637102655724,0.35907488828207934,0.5114999999999998,1.0,0.8,-0.7,1.0,0.5737199259716227,0.6950000000000001
48105,Crockett,TX,0.3768637102655724,0.35907488828207934,0.6212666666666666,1.0,0.8,-0.7,1.0,0.5582973473164714,0.718
48107,Crosby,TX,0.3768637102655724,0.35907488828207934,0.6649333333333334,1.0,0.8,-0.7,1.0,0.712523133867983,0.728
48109,Culberson,TX,0.3768637102655724,0.35907488828207934,0.7938999999999999,1.0,0.8,-0.7,1.0,0.7803824799506481,0.687
48111,Dallam,TX,0.3768637102655724,0.35907488828207934,0.47886666666666655,1.0,0.8,-0.7,1.0,0.6415792720542878,0.726
48113,Dallas,TX,0.4087001855449374,0.3499283443667032,0.2873555555555555,1.0,0.8,-0.7,1.0,0.3177051202961137,0.794
48115,Dawson,TX,0.3768637102655724,0.35907488828207934,0.5330333333333332,1.0,0.8,-0.7,1.0,0.6600863664404691,0.7010000000000001
48117,Deaf Smith,TX,0.3768637102655724,0.35907488828207934,0.6329888888888886,1.0,0.8,-0.7,1.0,0.6909315237507716,0.653
48119,Delta,TX,0.3768637102655724,0.35907488828207934,0.3590888888888888,1.0,0.8,-0.7,1.0,0.5027760641579275,0.866
48121,Denton,TX,0.2044424611326333,0.17523639525654286,0.05693333333333338,1.0,0.8,-0.7,1.0,0.09253547193090689,0.888
48123,DeWitt,TX,0.3768637102655724,0.35907488828207934,0.5613777777777778,1.0,0.8,-0.7,1.0,0.592227020357804,0.788
48125,Dickens,TX,0.3768637102655724,0.35907488828207934,0.6083222222222221,1.0,0.8,-0.7,1.0,0.5829734731647132,0.813
48127,Dimmit,TX,0.3768637102655724,0.35907488828207934,0.8232999999999999,1.0,0.8,-0.7,1.0,1.0,0.589
48129,Donley,TX,0.3768637102655724,0.35907488828207934,0.38602222222222216,1.0,0.8,-0.7,1.0,0.37322640345465763,0.854
48131,Duval,TX,0.3768637102655724,0.35907488828207934,0.8061999999999999,1.0,0.8,-0.7,1.0,0.752621838371376,0.646
48133,Eastland,TX,0.3768637102655724,0.35907488828207934,0.39769999999999994,1.0,0.8,-0.7,1.0,0.45650832819247406,0.841
48135,Ector,TX,0.4324497498880413,0.2349569284754641,0.3328888888888889,1.0,0.8,-0.7,1.0,0.512029611351018,0.72
48137,Edwards,TX,0.3768637102655724,0.35907488828207934,0.7756,1.0,0.8,-0.7,1.0,0.6816779765576808,0.748
48139,Ellis,TX,0.3857064537573426,0.27520012638660263,0.20235555555555554,1.0,0.8,-0.7,1.0,0.33929673041332536,0.844
48141,El Paso,TX,0.4051481396006769,0.36696095363455716,0.538111111111111,1.0,0.8,-0.7,1.0,0.34238124614435544,0.71
48143,Erath,TX,0.3768637102655724,0.35907488828207934,0.13743333333333338,1.0,0.8,-0.7,1.0,0.20666255397902517,0.853
48145,Falls,TX,0.3768637102655724,0.35907488828207934,0.5640555555555556,1.0,0.8,-0.7,1.0,0.7032695866748925,0.8049999999999999
48147,Fannin,TX,0.3768637102655724,0.35907488828207934,0.32589999999999986,1.0,0.8,-0.7,1.0,0.5737199259716227,0.847
48149,Fayette,TX,0.3768637102655724,0.35907488828207934,0.3692666666666667,1.0,0.8,-0.7,1.0,0.296113510178902,0.858
48151,Fisher,TX,0.3768637102655724,0.35907488828207934,0.4282111111111111,1.0,0.8,-0.7,1.0,0.4194941394201111,0.843
48153,Floyd,TX,0.3768637102655724,0.35907488828207934,0.6583555555555554,1.0,0.8,-0.7,1.0,0.6446637877853179,0.724
48155,Foard,TX,0.3768637102655724,0.35907488828207934,0.7240888888888888,1.0,0.8,-0.7,1.0,0.7988895743368295,0.8160000000000001
48157,Fort Bend,TX,0.3768637102655724,0.35907488828207934,0.22446666666666665,1.0,0.8,-0.7,1.0,0.046267735965453444,0.874
48159,Franklin,TX,0.3768637102655724,0.35907488828207934,0.3019444444444444,1.0,0.8,-0.7,1.0,0.33929673041332503,0.875
48161,Freestone,TX,0.3768637102655724,0.35907488828207934,0.44496666666666657,1.0,0.8,-0.7,1.0,0.5706354102405926,0.839
48163,Frio,TX,0.3768637102655724,0.35907488828207934,0.5543333333333333,1.0,0.8,-0.7,1.0,0.6292412091301666,0.63
48165,Gaines,TX,0.3768637102655724,0.35907488828207934,0.24791111111111114,1.0,0.8,-0.7,1.0,0.4287476866132019,0.744
48167,Galveston,TX,0.3483315491984308,0.3332224089654503,0.255,1.0,0.8,-0.7,1.0,0.2529302899444786,0.85
48169,Garza,TX,0.3768637102655724,0.35907488828207934,0.5049222222222222,1.0,0.8,-0.7,1.0,0.6570018507094391,0.6910000000000001
48171,Gillespie,TX,0.3768637102655724,0.35907488828207934,0.3522111111111111,1.0,0.8,-0.7,1.0,0.21900061690314634,0.863
48173,Glasscock,TX,0.3768637102655724,0.35907488828207934,0.14731111111111114,1.0,0.8,-0.7,1.0,0.16347933374460208,0.846
48175,Goliad,TX,0.3768637102655724,0.35907488828207934,0.5209666666666666,1.0,0.8,-0.7,1.0,0.5058605798889575,0.819
48177,Gonzales,TX,0.3768637102655724,0.35907488828207934,0.5751777777777777,1.0,0.8,-0.7,1.0,0.6415792720542878,0.742
48179,Gray,TX,0.3768637102655724,0.35907488828207934,0.3947444444444444,1.0,0.8,-0.7,1.0,0.5675508945095622,0.7989999999999999
48181,Grayson,TX,0.3768637102655724,0.35907488828207934,0.26665555555555553,1.0,0.8,-0.7,1.0,0.3207896360271437,0.863
48183,Gregg,TX,0.3768637102655724,0.35907488828207934,0.3522333333333333,1.0,0.8,-0.7,1.0,0.4688463911165946,0.837
48185,Grimes,TX,0.3768637102655724,0.35907488828207934,0.4288333333333333,1.0,0.8,-0.7,1.0,0.5181986428130787,0.815
48187,Guadalupe,TX,0.3768637102655724,0.35907488828207934,0.30018888888888895,1.0,0.8,-0.7,1.0,0.296113510178902,0.829
48189,Hale,TX,0.3768637102655724,0.35907488828207934,0.5533666666666665,1.0,0.8,-0.7,1.0,0.610734114743985,0.7110000000000001
48191,Hall,TX,0.3768637102655724,0.35907488828207934,0.6783444444444443,1.0,0.8,-0.7,1.0,0.67242442936459,0.787
48193,Hamilton,TX,0.3768637102655724,0.35907488828207934,0.4326888888888888,1.0,0.8,-0.7,1.0,0.4811844540407158,0.854
48195,Hansford,TX,0.3768637102655724,0.35907488828207934,0.38131111111111105,1.0,0.8,-0.7,1.0,0.4194941394201111,0.766
48197,Hardeman,TX,0.3768637102655724,0.35907488828207934,0.48805555555555535,1.0,0.8,-0.7,1.0,0.5613818630475021,0.825
48199,Hardin,TX,0.3768637102655724,0.35907488828207934,0.2555777777777778,1.0,0.8,-0.7,1.0,0.3578038247995067,0.874
48201,Harris,TX,0.47882882882882877,0.425,0.3438999999999999,1.0,0.8,-0.7,1.0,0.3948180135718693,0.787
48203,Harrison,TX,0.6146855163527957,0.6159659638236318,0.3698666666666667,1.0,0.8,-0.7,1.0,0.5367057371992597,0.856
48205,Hartley,TX,0.3768637102655724,0.35907488828207934,0.24306666666666663,1.0,0.8,-0.7,1.0,0.2930289944478716,0.812
48207,Haskell,TX,0.3768637102655724,0.35907488828207934,0.4728222222222222,1.0,0.8,-0.7,1.0,0.5367057371992604,0.798
48209,Hays,TX,0.3768637102655724,0.35907488828207934,0.09646666666666665,1.0,0.8,-0.7,1.0,0.15731030228254164,0.834
48211,Hemphill,TX,0.3768637102655724,0.35907488828207934,0.2047555555555555,1.0,0.8,-0.7,1.0,0.1727328809376929,0.8360000000000001
48213,Henderson,TX,0.3768637102655724,0.35907488828207934,0.4258111111111111,1.0,0.8,-0.7,1.0,0.4811844540407158,0.851
48215,Hidalgo,TX,0.47238239694316075,0.4643586568393116,0.7188666666666664,1.0,0.8,-0.7,1.0,0.7557063541024064,0.626
48217,Hill,TX,0.3768637102655724,0.35907488828207934,0.40757777777777765,1.0,0.8,-0.7,1.0,0.493522516964837,0.834
48219,Hockley,TX,0.3768637102655724,0.35907488828207934,0.4195999999999999,1.0,0.8,-0.7,1.0,0.44108574953732277,0.768
48221,Hood,TX,0.3768637102655724,0.35907488828207934,0.26065555555555553,1.0,0.8,-0.7,1.0,0.2251696483652068,0.883
48223,Hopkins,TX,0.3768637102655724,0.35907488828207934,0.3438555555555555,1.0,0.8,-0.7,1.0,0.493522516964837,0.839
48225,Houston,TX,0.3768637102655724,0.35907488828207934,0.6136999999999999,1.0,0.8,-0.7,1.0,0.6940160394818017,0.821
48227,Howard,TX,0.3768637102655724,0.35907488828207934,0.3893888888888888,1.0,0.8,-0.7,1.0,0.5181986428130787,0.765
48229,Hudspeth,TX,0.3768637102655724,0.35907488828207934,0.4813555555555556,1.0,0.8,-0.7,1.0,0.7279457125231342,0.614
48231,Hunt,TX,0.3768637102655724,0.35907488828207934,0.25860000000000005,1.0,0.8,-0.7,1.0,0.4256631708821718,0.838
48233,Hutchinson,TX,0.3768637102655724,0.35907488828207934,0.3067666666666667,1.0,0.8,-0.7,1.0,0.3824799506477484,0.833
48235,Irion,TX,0.3768637102655724,0.35907488828207934,0.3390555555555555,1.0,0.8,-0.7,1.0,0.336212214682295,0.855
48237,Jack,TX,0.3768637102655724,0.35907488828207934,0.3495555555555555,1.0,0.8,-0.7,1.0,0.5644663787785322,0.8200000000000001
48239,Jackson,TX,0.3768637102655724,0.35907488828207934,0.45576666666666654,1.0,0.8,-0.7,1.0,0.5243676742751392,0.803
48241,Jasper,TX,0.3768637102655724,0.35907488828207934,0.5661111111111111,1.0,0.8,-0.7,1.0,0.7988895743368295,0.85
48243,Jeff Davis,TX,0.3768637102655724,0.35907488828207934,0.7525,1.0,0.8,-0.7,1.0,0.712523133867983,0.825
48245,Jefferson,TX,0.583982484666881,0.594475334347674,0.5233666666666665,1.0,0.8,-0.7,1.0,0.6971005552128318,0.811
48247,Jim Hogg,TX,0.3768637102655724,0.35907488828207934,0.8218,1.0,0.8,-0.7,1.0,1.0,0.594
48249,Jim Wells,TX,0.3768637102655724,0.35907488828207934,0.7520333333333332,1.0,0.8,-0.7,1.0,0.7032695866748925,0.671
48251,Johnson,TX,0.3768637102655724,0.35907488828207934,0.2277888888888889,1.0,0.8,-0.7,1.0,0.2868599629858112,0.837
48253,Jones,TX,0.3768637102655724,0.35907488828207934,0.33134444444444444,1.0,0.8,-0.7,1.0,0.5675508945095625,0.777
48255,Karnes,TX,0.3768637102655724,0.35907488828207934,0.42682222222222216,1.0,0.8,-0.7,1.0,0.5706354102405926,0.718
48257,Kaufman,TX,0.4404213474470261,0.22682833642177536,0.17484444444444439,1.0,0.8,-0.7,1.0,0.3948180135718693,0.832
48259,Kendall,TX,0.3768637102655724,0.35907488828207934,0.15116666666666662,1.0,0.8,-0.7,1.0,0.15422578655151126,0.885
48261,Kenedy,TX,0.3768637102655724,0.35907488828207934,0.797522222222222,1.0,0.8,-0.7,1.0,0.6508328192473783,0.649
48263,Kent,TX,0.3768637102655724,0.35907488828207934,0.29266666666666663,1.0,0.8,-0.7,1.0,0.20049352251696473,0.88
48265,Kerr,TX,0.3768637102655724,0.35907488828207934,0.4437666666666666,1.0,0.8,-0.7,1.0,0.34238124614435544,0.843
48267,Kimble,TX,0.3768637102655724,0.35907488828207934,0.5951444444444444,1.0,0.8,-0.7,1.0,0.5490438001233806,0.831
48269,King,TX,0.3768637102655724,0.35907488828207934,0.6083,1.0,0.8,-0.7,1.0,0.6693399136335596,0.839
48271,Kinney,TX,0.3768637102655724,0.35907488828207934,0.5584222222222222,1.0,0.8,-0.7,1.0,0.44417026526835285,0.746
48273,Kleberg,TX,0.4359281507706905,0.39334382035171167,0.4259222222222221,1.0,0.8,-0.7,1.0,0.3948180135718693,0.7210000000000001
48275,Knox,TX,0.3768637102655724,0.35907488828207934,0.5239666666666665,1.0,0.8,-0.7,1.0,0.5737199259716227,0.8089999999999999
48277,Lamar,TX,0.3768637102655724,0.35907488828207934,0.4081555555555556,1.0,0.8,-0.7,1.0,0.589142504626774,0.858
48279,Lamb,TX,0.3768637102655724,0.35907488828207934,0.6263444444444444,1.0,0.8,-0.7,1.0,0.6600863664404695,0.727
48281,Lampasas,TX,0.3768637102655724,0.35907488828207934,0.38572222222222213,1.0,0.8,-0.7,1.0,0.3979025293028994,0.855
48283,La Salle,TX,0.3768637102655724,0.35907488828207934,0.5779888888888888,1.0,0.8,-0.7,1.0,0.592227020357804,0.603
48285,Lavaca,TX,0.3768637102655724,0.35907488828207934,0.4350888888888888,1.0,0.8,-0.7,1.0,0.4595928439235041,0.846
48287,Lee,TX,0.3768637102655724,0.35907488828207934,0.5069111111111111,1.0,0.8,-0.7,1.0,0.6539173349784083,0.814
48289,Leon,TX,0.3768637102655724,0.35907488828207934,0.49043333333333333,1.0,0.8,-0.7,1.0,0.5243676742751392,0.843
48291,Liberty,TX,0.3768637102655724,0.35907488828207934,0.40584444444444434,1.0,0.8,-0.7,1.0,0.6600863664404695,0.762
48293,Limestone,TX,0.3768637102655724,0.35907488828207934,0.5598555555555557,1.0,0.8,-0.7,1.0,0.6785934608266507,0.819
48295,Lipscomb,TX,0.3768637102655724,0.35907488828207934,0.46474444444444446,1.0,0.8,-0.7,1.0,0.4811844540407158,0.7989999999999999
48297,Live Oak,TX,0.3768637102655724,0.35907488828207934,0.5892333333333332,1.0,0.8,-0.7,1.0,0.6878470080197413,0.747
48299,Llano,TX,0.3768637102655724,0.35907488828207934,0.5110444444444443,1.0,0.8,-0.7,1.0,0.4194941394201111,0.878
48301,Loving,TX,0.3768637102655724,0.35907488828207934,0.3174555555555555,1.0,0.8,-0.7,1.0,0.5027760641579275,0.901
48303,Lubbock,TX,0.22077541315120283,0.13383066300991137,0.19280000000000003,1.0,0.8,-0.7,1.0,0.27760641579272066,0.824
48305,Lynn,TX,0.3768637102655724,0.35907488828207934,0.5012555555555553,1.0,0.8,-0.7,1.0,0.5953115360888344,0.781
48307,McCulloch,TX,0.3768637102655724,0.35907488828207934,0.5158888888888887,1.0,0.8,-0.7,1.0,0.512029611351018,0.81
48309,McLennan,TX,0.3768637102655724,0.35907488828207934,0.2759555555555555,1.0,0.8,-0.7,1.0,0.3207896360271437,0.832
48311,McMullen,TX,0.3768637102655724,0.35907488828207934,0.7046777777777777,1.0,0.8,-0.7,1.0,0.6755089450956201,0.777
48313,Madison,TX,0.3768637102655724,0.35907488828207934,0.3361222222222221,1.0,0.8,-0.7,1.0,0.49352251696483634,0.787
48315,Marion,TX,0.3768637102655724,0.35907488828207934,0.7019111111111112,1.0,0.8,-0.7,1.0,0.7557063541024064,0.864
48317,Martin,TX,0.3768637102655724,0.35907488828207934,0.2598444444444444,1.0,0.8,-0.7,1.0,0.36088834053053676,0.782
48319,Mason,TX,0.3768637102655724,0.35907488828207934,0.4165333333333333,1.0,0.8,-0.7,1.0,0.27760641579272066,0.856
48321,Matagorda,TX,0.3768637102655724,0.35907488828207934,0.5966888888888886,1.0,0.8,-0.7,1.0,0.6384947563232575,0.774
